timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1775239200,Apr 03 2026 - 6:00pm,complete,N/A,Gimnasia Mendoza,Vélez Sarsfield,N/A,13,0.82,2.00,1.19,1.65,3,2,5,3,1,2,"45'1,81,90'1","3,11",4,0,2,0,2,0,0,2,1,1,16,11,9,3,7,8,12,12,44,56,1.22,1.32,2.03,1.20,1.69,41,50,23,5,0,23,60,18,64,7.55,4.54,3.81,2.60,2.25,1.62,3.00,5.80,13.00,2.30,1.55,N/A
1775247300,Apr 03 2026 - 8:15pm,complete,N/A,Unión Santa Fe,Deportivo Riestra,Darío Herrera,13,1.45,0.64,1.33,0.69,2,0,2,1,1,0,"21,90'5","",9,0,2,0,2,1,0,2,1,2,26,8,9,5,17,3,10,17,72,28,1.72,1.31,2.87,1.13,1.73,36,46,23,14,5,14,50,28,64,7.73,5.73,1.91,3.08,4.50,1.57,2.80,5.75,12.50,2.50,1.44,Estadio 15 de Abril
1775255400,Apr 03 2026 - 10:30pm,complete,N/A,San Lorenzo,Estudiantes,Sebastían Zunino,13,1.27,1.91,1.35,1.82,1,0,1,1,1,0,"11","",4,3,4,0,4,1,2,2,3,2,10,13,5,5,5,8,14,15,44,56,1.16,1.63,1.31,1.54,1.91,36,50,23,14,14,14,36,27,82,8.91,5.18,2.89,2.73,2.69,1.70,3.10,6.00,15.00,2.35,1.50,N/A
1775320200,Apr 04 2026 - 4:30pm,complete,N/A,Aldosivi,Estudiantes Río Cuarto,Nicolás Lamolina,13,0.45,0.36,0.50,0.31,0,0,0,0,0,0,"","",6,10,4,1,2,0,3,2,0,2,11,13,3,2,8,11,16,11,35,65,1.27,1.18,1.30,1.54,1.64,18,60,14,9,0,14,55,27,69,8.63,5.18,2.20,2.75,3.90,1.80,3.45,7.30,16.00,2.25,1.57,Estadio José María Minella
1775334600,Apr 04 2026 - 8:30pm,complete,N/A,Independiente,Racing Club,Leandro Rey Hilfer,13,1.27,1.64,1.41,1.33,1,0,1,0,0,0,"81","",6,4,2,0,3,0,1,1,2,1,8,10,3,1,5,9,9,15,50,50,1.55,1.44,1.18,1.12,2.59,64,87,46,14,9,32,64,50,69,10.36,6.64,2.37,2.80,3.05,1.52,2.48,4.80,11.50,2.10,1.64,Estadio Libertadores de América
1775347200,Apr 05 2026 - 12:00am,complete,N/A,Rosario Central,Atlético Tucumán,Nicolás Ramírez,13,1.64,0.82,1.79,0.88,2,1,3,2,1,1,"31,75","38",5,6,3,0,1,0,2,1,1,0,18,17,8,4,10,13,12,12,67,33,1.58,1.55,2.08,1.68,2.23,55,78,50,9,0,23,78,45,69,10.45,5.45,1.52,3.30,5.80,1.41,2.53,4.75,9.50,2.33,1.56,Estadio 15 de Abril
1775413800,Apr 05 2026 - 6:30pm,complete,N/A,Gimnasia La Plata,Huracán,Jorge Baliño,13,1.27,1.27,1.61,1.39,0,3,3,1,0,1,"","17,66,84",8,5,1,0,4,0,0,1,1,3,25,10,5,5,20,5,6,19,66,34,1.15,1.31,2.48,1.30,2.10,50,64,41,18,5,27,68,27,73,7.73,7.28,3.20,2.80,2.50,1.60,2.85,5.75,13.00,2.15,1.55,Estadio Juan Carmelo Zerillo
1775422800,Apr 05 2026 - 9:00pm,complete,N/A,River Plate,Belgrano,Yael Falcón Pérez,13,1.82,1.73,1.80,1.80,3,0,3,1,1,0,"36,58,83","",8,1,2,0,2,0,1,1,0,2,20,9,5,3,15,6,15,10,67,33,1.81,1.34,1.97,1.03,2.00,46,60,32,18,5,23,59,41,69,9.36,5.18,1.61,3.75,5.50,1.40,2.19,4.20,8.50,2.10,1.67,Estadio Monumental Antonio Vespucio Liberti
1775431800,Apr 05 2026 - 11:30pm,complete,N/A,Central Córdoba SdE,Newell's Old Boys,Hernán Mastrángelo,13,1.09,0.55,1.00,0.94,1,3,4,2,0,2,"64","10,40,90'5",3,2,3,1,0,0,3,1,0,0,6,14,2,5,4,9,16,10,38,62,1.04,1.27,0.84,1.65,2.10,27,68,23,14,14,14,41,46,78,7.36,5.55,2.15,2.87,3.70,1.57,2.70,5.75,13.00,2.15,1.62,N/A
1775512800,Apr 06 2026 - 10:00pm,complete,N/A,Argentinos Juniors,Banfield,Pablo Echavarría,13,1.82,1.18,1.89,1.13,3,2,5,3,2,1,"20,14,71","28,47",9,1,1,0,2,0,0,1,1,1,17,9,7,3,10,6,9,10,67,33,1.78,1.33,2.05,1.10,1.82,41,59,32,5,0,23,55,32,64,9.18,4.55,1.57,3.77,6.00,1.37,2.23,4.44,8.20,2.26,1.57,Estadio Diego Armando Maradona
1775520900,Apr 07 2026 - 12:15am,complete,N/A,Instituto,Defensa y Justicia,Andrés Merlos,13,1.00,1.73,1.31,1.19,2,0,2,1,1,0,"25,83","",5,5,1,0,2,0,0,1,0,2,14,9,3,3,11,6,13,7,39,61,1.41,1.20,1.38,1.14,2.23,55,73,32,14,9,23,59,45,69,8.28,5.00,2.14,2.97,3.78,1.48,2.50,5.19,9.50,2.05,1.65,Estadio Presidente Juan Domingo Perón
1775865600,Apr 11 2026 - 12:00am,complete,N/A,Belgrano,Aldosivi,Daniel Zamora,14,1.58,0.50,1.80,0.50,1,0,1,1,1,0,"28","",3,2,0,1,6,0,0,1,0,6,15,9,1,4,14,5,6,19,69,31,1.32,1.27,1.48,1.12,1.67,38,54,25,13,0,13,54,33,63,8.17,5.17,1.50,3.65,8.10,1.43,2.38,4.75,9.20,2.33,1.50,N/A
1775930400,Apr 11 2026 - 6:00pm,complete,N/A,Deportivo Riestra,Instituto,Nazareno Arasa,14,0.58,1.17,0.69,1.31,0,1,1,0,0,0,"","59",7,5,1,0,4,0,0,1,0,4,14,16,4,6,10,10,12,15,53,47,1.30,1.41,1.93,1.81,1.67,38,58,21,4,0,9,63,21,67,8.42,6.50,2.85,2.65,2.93,1.70,2.99,6.40,12.50,2.35,1.51,Estadio Guillermo Laza
1775932200,Apr 11 2026 - 6:30pm,complete,N/A,Independiente Rivadavia,Argentinos Juniors,Darío Herrera,14,2.17,1.92,2.00,1.89,3,1,4,3,2,1,"9,23,52","45'3",5,4,4,0,4,1,2,2,4,1,11,7,7,1,4,6,13,17,46,54,1.59,1.80,1.56,0.84,2.17,55,67,38,13,13,34,63,29,67,9.42,3.58,3.02,2.75,2.15,1.55,2.60,4.30,8.40,2.05,1.70,Estadio Juan Bautista Gargantini
1775938500,Apr 11 2026 - 8:15pm,complete,N/A,Estudiantes,Unión Santa Fe,Yael Falcón Pérez,14,1.75,1.58,1.82,1.33,2,1,3,1,0,1,"59,90'3","36",4,6,5,0,5,0,2,3,1,4,10,12,3,2,7,10,17,14,63,37,1.62,1.81,1.28,1.35,2.09,34,55,34,17,8,17,46,38,79,8.83,4.91,2.50,2.71,3.26,1.48,2.70,4.75,10.00,2.10,1.65,Estadio Ciudad de Caseros
1775946600,Apr 11 2026 - 10:30pm,complete,N/A,Boca Juniors,Independiente,Andrés Merlos,14,1.67,1.42,1.76,1.41,1,1,2,2,1,1,"45'11","9",3,3,0,0,3,0,0,0,1,2,12,9,5,1,7,8,7,17,61,39,1.36,1.52,1.64,1.02,2.25,55,75,29,9,9,29,50,34,75,11.42,4.75,2.50,2.87,3.15,1.53,2.60,5.26,10.00,2.00,1.75,Estadio Alberto José Armando
1775954700,Apr 12 2026 - 12:45am,complete,N/A,Estudiantes Río Cuarto,Barracas Central,Pablo Dóvalo,14,0.42,1.33,0.31,1.31,1,2,3,3,1,2,"43","30,39",6,2,1,0,3,0,0,1,2,1,16,11,4,5,12,6,12,20,75,25,1.21,1.20,1.88,1.36,1.75,29,63,25,4,0,13,50,34,79,6.75,4.34,2.40,2.77,3.71,1.68,3.18,6.75,15.00,2.64,1.50,Estadio Ciudad de Río Cuarto
1776016800,Apr 12 2026 - 6:00pm,complete,N/A,Platense,Gimnasia Mendoza,Juan Pablo Loustau,14,1.25,1.00,1.00,1.19,1,1,2,1,1,0,"14","74",5,2,2,0,0,0,1,1,0,0,12,8,4,5,8,3,12,15,53,47,1.22,1.28,1.41,1.17,1.54,34,42,25,9,4,21,50,21,58,7.16,4.33,1.97,2.83,3.95,1.73,3.10,6.20,14.00,2.43,1.50,Estadio Ciudad de Vicente López
1776016800,Apr 12 2026 - 6:00pm,complete,N/A,Newell's Old Boys,San Lorenzo,Sebastián Nicolás Martinez,14,0.75,1.42,0.94,1.35,0,0,0,0,0,0,"","",3,1,2,0,4,0,0,2,1,3,13,5,3,1,10,4,9,22,44,56,1.30,1.17,1.46,0.73,2.38,46,71,30,21,17,21,54,42,88,7.33,4.92,2.62,2.81,2.90,1.58,2.87,5.75,13.00,2.18,1.56,Estadio Marcelo Alberto Bielsa
1776025800,Apr 12 2026 - 8:30pm,complete,N/A,Huracán,Rosario Central,Fernando Echenique,14,1.42,1.75,1.39,1.79,3,1,4,2,1,1,"45'3,85,90","2",10,3,1,0,2,0,0,1,1,1,16,7,8,1,8,6,14,7,43,57,1.31,1.63,2.03,0.79,1.88,46,67,38,4,0,21,59,38,67,9.00,6.00,2.30,2.87,3.60,1.67,2.95,6.50,13.00,2.45,1.53,Estadio Tomás Adolfo Ducó
1776025800,Apr 12 2026 - 8:30pm,complete,N/A,Atlético Tucumán,Tigre,Pablo Echavarría,14,0.75,1.42,0.88,1.25,0,0,0,0,0,0,"","",5,3,1,0,1,0,0,1,1,0,7,12,1,4,6,8,14,10,49,51,1.56,1.59,0.92,1.48,2.46,63,79,50,21,4,25,80,46,79,9.50,4.92,2.55,2.90,3.05,1.55,2.57,5.25,10.50,2.14,1.63,Estadio Monumental Presidente José Fierro
1776034800,Apr 12 2026 - 11:00pm,complete,N/A,Racing Club,River Plate,Sebastían Zunino,14,1.50,1.92,1.33,1.80,0,2,2,1,0,1,"","33,90'2",8,2,5,1,3,0,2,4,1,2,12,10,4,4,8,6,16,7,50,50,1.42,1.82,1.46,1.14,2.17,42,71,42,13,4,29,67,42,67,9.66,6.41,2.70,2.80,2.70,1.44,2.35,4.65,9.00,1.93,1.75,Estadio Presidente Juan Domingo Perón
1776108600,Apr 13 2026 - 7:30pm,complete,N/A,Sarmiento,Gimnasia La Plata,Álvaro Carranza,14,1.33,1.17,1.19,1.61,1,2,3,1,0,1,"50","43,90'1",3,7,3,0,2,0,2,1,2,0,11,17,3,7,8,10,17,12,44,56,1.30,1.26,1.27,2.02,2.21,42,63,46,17,4,29,80,25,75,8.00,7.50,2.32,2.90,3.05,1.66,2.87,5.75,11.50,2.31,1.63,Estadio Eva Perón de Junín
1776108600,Apr 13 2026 - 7:30pm,complete,N/A,Defensa y Justicia,Talleres Córdoba,Luis Lobo Medina,14,1.58,1.50,1.19,1.53,1,2,3,1,0,1,"79","15,61",6,2,0,0,2,0,0,0,1,1,17,8,6,5,11,3,7,12,52,48,1.20,1.38,2.01,1.23,2.00,50,67,30,9,9,17,46,46,67,8.92,4.42,3.17,2.70,2.82,1.53,2.85,5.80,10.00,2.14,1.67,Estadio Norberto Tito Tomaghello
1776117600,Apr 13 2026 - 10:00pm,complete,N/A,Lanús,Banfield,Nicolás Ramírez,14,1.58,1.08,1.41,1.13,1,0,1,0,0,0,"88","",5,1,4,0,4,0,0,4,1,3,18,12,4,3,14,9,19,10,66,34,1.29,1.31,2.00,1.39,2.54,50,75,50,21,13,33,63,54,79,7.41,4.91,1.85,3.40,4.80,1.51,2.45,5.33,10.00,2.25,1.60,Estadio Ciudad de Lanús - Néstor Díaz Pérez
1776126600,Apr 14 2026 - 12:30am,complete,N/A,Vélez Sarsfield,Central Córdoba SdE,Bruno Amiconi,14,1.83,1.00,1.65,1.00,1,0,1,1,1,0,"10","",4,4,1,0,2,0,1,0,1,1,21,11,8,2,13,9,8,10,56,44,1.31,1.02,2.33,1.26,1.84,34,54,21,13,8,17,46,34,67,7.50,5.25,1.40,4.50,10.00,1.35,2.15,4.20,8.40,2.75,1.44,Estadio José Amalfitani
1776468600,Apr 17 2026 - 11:30pm,complete,N/A,Unión Santa Fe,Newell's Old Boys,N/A,15,1.46,0.77,1.33,0.94,2,3,5,3,1,2,"4,87","13,38,76",15,4,3,0,3,0,0,3,1,2,28,5,10,3,18,2,8,14,73,27,1.78,1.31,3.15,0.79,2.54,46,77,42,23,12,23,58,54,89,7.54,4.46,1.70,3.50,5.25,1.40,2.25,4.25,8.00,2.10,1.62,Estadio 15 de Abril
1776535200,Apr 18 2026 - 6:00pm,complete,N/A,Gimnasia La Plata,Estudiantes Río Cuarto,Luis Lobo Medina,15,1.31,0.38,1.61,0.31,1,0,1,1,1,0,"40","",1,4,2,0,3,0,1,1,1,2,15,14,4,4,11,10,12,13,46,54,1.32,1.26,1.62,1.57,2.20,35,70,43,16,4,23,69,38,73,9.38,5.62,1.89,2.80,5.13,1.44,2.50,4.80,10.50,2.16,1.60,Estadio Juan Carmelo Zerillo
1776543300,Apr 18 2026 - 8:15pm,complete,N/A,Instituto,Estudiantes,Hernán Mastrángelo,15,1.31,1.85,1.31,1.82,0,1,1,0,0,0,"","51",7,2,3,0,4,0,0,3,0,4,16,4,3,2,13,2,16,17,58,42,1.44,1.60,1.67,0.66,2.00,39,62,35,8,4,12,54,35,81,9.38,5.92,2.56,3.00,2.90,1.50,2.60,4.75,9.30,2.10,1.65,Estadio Juan Domingo Perón
1776551400,Apr 18 2026 - 10:30pm,complete,N/A,Independiente,Defensa y Justicia,Sebastián Nicolás Martinez,15,1.38,1.46,1.41,1.19,3,1,4,3,2,1,"29,15,90'4","8",6,5,2,0,2,0,1,1,0,2,14,9,6,1,8,8,7,12,51,49,1.48,1.26,1.70,1.00,2.42,62,77,27,15,15,31,58,42,66,9.92,5.00,1.77,3.25,5.58,1.44,2.60,4.60,9.30,2.25,1.57,Estadio Libertadores de América
1776559500,Apr 19 2026 - 12:45am,complete,N/A,Argentinos Juniors,Atlético Tucumán,Bruno Amiconi,15,1.77,0.77,1.89,0.88,1,0,1,0,0,0,"61","",7,2,2,0,5,0,1,1,1,4,14,4,6,0,8,4,5,12,70,30,1.73,1.51,1.87,0.53,2.12,54,66,47,15,4,31,66,31,70,10.92,5.00,1.66,3.40,5.50,1.42,2.31,4.25,9.50,2.20,1.67,Estadio Diego Armando Maradona
1776616200,Apr 19 2026 - 4:30pm,complete,N/A,Aldosivi,Racing Club,Nazareno Arasa,15,0.46,1.38,0.50,1.33,1,1,2,1,1,0,"43","83",1,5,4,0,1,1,1,3,0,2,8,21,6,4,2,17,15,10,29,71,1.26,1.42,1.25,2.19,1.73,35,62,27,8,0,19,62,27,58,8.61,6.92,4.80,3.10,1.92,1.62,2.76,5.75,11.00,2.40,1.50,Estadio José María Minella
1776628800,Apr 19 2026 - 8:00pm,complete,N/A,River Plate,Boca Juniors,Darío Herrera,15,2.00,1.62,1.80,1.76,0,1,1,1,0,1,"","45'6",6,1,6,0,4,0,2,4,1,3,13,10,3,5,10,5,14,19,68,32,1.77,1.38,1.54,1.28,1.96,39,69,27,8,4,31,62,27,69,10.31,4.54,2.30,2.95,3.43,1.49,2.50,5.10,12.00,2.15,1.65,Estadio Monumental Antonio Vespucio Liberti
1776641400,Apr 19 2026 - 11:30pm,complete,N/A,Rosario Central,Sarmiento,Andrés Merlos,15,1.62,1.23,1.79,1.19,2,1,3,1,1,0,"42,90'11","77",4,3,2,0,0,0,0,2,0,0,22,5,6,1,16,4,10,11,64,36,1.56,1.30,2.44,0.71,2.04,46,66,42,8,0,27,69,35,70,8.61,6.31,1.53,3.82,6.50,1.43,2.23,4.05,8.50,2.31,1.53,Estadio 15 de Abril
1776641400,Apr 19 2026 - 11:30pm,complete,N/A,Talleres Córdoba,Deportivo Riestra,Fernando Echenique,15,1.62,0.54,1.53,0.69,2,0,2,2,2,0,"10,25","",4,7,2,0,2,0,1,1,1,1,15,9,8,1,7,8,10,13,71,29,1.37,1.35,1.93,1.13,1.50,39,50,23,0,0,4,46,27,66,8.92,5.84,1.90,3.00,4.83,1.64,2.85,6.75,15.00,2.50,1.53,Estadio Juan Domingo Perón
1776708000,Apr 20 2026 - 6:00pm,complete,N/A,Barracas Central,Belgrano,Nicolás Lamolina,15,1.46,1.69,1.31,1.80,0,0,0,0,0,0,"","",2,4,1,0,0,1,0,1,0,1,12,11,2,3,10,8,11,7,32,68,1.22,1.33,1.20,1.37,1.92,50,62,38,8,0,16,58,39,73,5.61,4.23,3.75,2.99,2.28,1.67,3.00,6.50,17.00,2.30,1.50,Estadio Claudio Chiqui Tapia
1776716100,Apr 20 2026 - 8:15pm,complete,N/A,Banfield,Independiente Rivadavia,Brian Ferreyra,15,1.00,2.23,1.13,2.00,0,0,0,0,0,0,"","",6,3,2,0,1,0,1,1,1,0,16,16,4,2,12,14,12,8,39,61,1.32,1.59,1.63,1.55,2.58,58,77,50,19,12,39,77,39,77,7.23,4.61,2.80,2.85,2.65,1.40,2.38,4.60,9.00,1.95,1.80,N/A
1776716100,Apr 20 2026 - 8:15pm,complete,N/A,Central Córdoba SdE,Platense,Sebastían Zunino,15,0.92,1.23,1.00,1.00,4,3,7,3,2,1,"24,35,50,76","20,71,87",3,7,5,0,1,0,2,3,0,1,10,19,4,7,6,12,12,7,28,72,1.04,1.23,1.17,2.15,1.42,23,42,15,8,4,8,38,27,58,7.54,5.00,3.50,2.75,2.58,1.70,3.05,6.35,17.00,2.30,1.50,N/A
1776724200,Apr 20 2026 - 10:30pm,complete,N/A,San Lorenzo,Vélez Sarsfield,Leandro Rey Hilfer,15,1.38,1.92,1.35,1.65,0,0,0,0,0,0,"","",4,1,2,0,1,0,0,2,1,0,12,10,5,3,7,7,13,16,52,48,1.14,1.39,1.53,1.15,1.85,42,50,19,12,12,15,54,23,69,7.46,4.70,3.00,2.80,2.55,1.65,2.76,6.50,13.50,2.25,1.57,N/A
1776732300,Apr 21 2026 - 12:45am,complete,N/A,Gimnasia Mendoza,Lanús,Felipe Viola,15,1.00,1.69,1.19,1.41,1,0,1,0,0,0,"54","",6,1,2,0,3,0,1,1,0,3,19,8,4,0,15,8,17,18,42,58,1.27,1.34,1.86,0.82,2.23,46,62,39,19,12,35,58,39,74,7.38,4.61,3.20,2.75,2.55,1.60,2.88,6.25,15.00,2.28,1.57,N/A
1776732300,Apr 21 2026 - 12:45am,complete,N/A,Tigre,Huracán,Yael Falcón Pérez,15,1.38,1.54,1.25,1.39,1,1,2,0,0,0,"48","65",0,3,2,0,4,0,1,1,1,3,9,5,2,2,7,3,15,14,37,63,1.58,1.37,0.99,0.87,2.04,50,66,35,19,4,19,58,42,73,8.38,5.31,2.45,2.70,3.45,1.71,3.40,7.00,17.00,2.30,1.50,Estadio José Dellagiovanna
1776985200,Apr 23 2026 - 11:00pm,complete,N/A,Defensa y Justicia,Boca Juniors,Carlos Gariano,16,1.36,1.71,1.19,1.76,0,4,4,1,0,1,"","81,22,77,90'2",4,1,1,0,2,0,0,1,0,2,8,11,1,7,7,4,5,11,52,48,1.24,1.37,1.06,1.49,2.00,50,68,25,11,7,29,54,32,64,8.71,3.93,3.05,2.77,2.45,1.47,2.56,4.80,9.00,2.05,1.69,Estadio Norberto Tito Tomaghello
1777060800,Apr 24 2026 - 8:00pm,complete,N/A,Deportivo Riestra,Independiente,Luis Lobo Medina,16,0.50,1.50,0.69,1.41,2,0,2,1,1,0,"13,80","",3,3,5,0,3,0,2,3,1,2,8,13,4,2,4,11,16,13,31,69,1.33,1.50,1.13,1.58,1.93,46,61,18,11,7,25,57,18,61,10.21,6.43,3.63,2.90,2.28,1.66,3.16,6.25,12.00,2.30,1.50,Estadio Guillermo Laza
1777068900,Apr 24 2026 - 10:15pm,complete,N/A,Estudiantes Río Cuarto,Rosario Central,Darío Herrera,16,0.36,1.71,0.31,1.79,1,2,3,1,0,1,"60","6,55",0,4,1,2,4,0,0,3,2,2,14,12,2,4,12,8,12,11,43,57,1.28,1.62,1.49,1.28,1.96,36,68,36,7,0,22,61,43,64,9.72,4.65,3.65,2.95,2.10,1.50,2.45,5.81,11.00,2.15,1.62,Estadio Ciudad de Río Cuarto
1777068900,Apr 24 2026 - 10:15pm,complete,N/A,Lanús,Central Córdoba SdE,Pablo Dóvalo,16,1.57,1.07,1.41,1.00,0,0,0,0,0,0,"","",5,3,1,0,2,0,0,1,0,2,15,9,5,3,10,6,11,17,66,34,1.31,1.05,2.03,1.20,2.22,32,57,32,21,14,25,43,47,72,7.50,5.64,1.40,3.90,6.79,1.44,2.30,4.53,9.00,2.25,1.57,Estadio Ciudad de Lanús - Néstor Díaz Pérez
1777077000,Apr 25 2026 - 12:30am,complete,N/A,Racing Club,Barracas Central,Pablo Echavarría,16,1.36,1.43,1.33,1.31,1,1,2,1,1,0,"30","80",2,3,2,1,2,0,2,1,2,0,5,17,1,3,4,14,11,8,50,50,1.47,1.22,0.83,1.70,1.97,50,72,40,4,0,21,61,32,71,6.36,5.64,1.47,4.00,7.40,1.40,2.25,4.33,7.80,2.25,1.57,Estadio Presidente Juan Domingo Perón
1777077000,Apr 25 2026 - 12:30am,complete,N/A,Platense,San Lorenzo,Hernán Mastrángelo,16,1.14,1.36,1.00,1.35,0,1,1,1,0,1,"","27",8,4,2,0,3,0,0,2,0,3,23,10,6,6,17,4,16,10,56,44,1.30,1.17,2.46,1.31,1.64,36,43,18,11,11,11,43,21,64,7.72,4.50,2.44,2.78,3.67,1.67,3.05,6.50,11.00,2.43,1.53,Estadio Ciudad de Vicente López
1777147200,Apr 25 2026 - 8:00pm,complete,N/A,Estudiantes,Talleres Córdoba,Leandro Rey Hilfer,16,1.93,1.71,1.82,1.53,0,0,0,0,0,0,"","",6,1,1,0,4,0,0,1,1,3,16,10,3,3,13,7,8,10,55,45,1.53,1.41,1.77,1.16,1.86,40,57,36,4,4,11,43,40,75,9.36,5.43,2.05,3.00,4.00,1.54,2.68,5.00,9.50,2.10,1.60,Estadio Ciudad de Caseros
1777155300,Apr 25 2026 - 10:15pm,complete,N/A,Sarmiento,Tigre,Sebastían Zunino,16,1.14,1.36,1.19,1.25,1,0,1,1,1,0,"10","",3,6,2,1,3,0,2,1,1,2,10,15,4,2,6,13,11,15,48,52,1.25,1.54,1.26,1.63,2.07,50,64,36,14,4,18,64,40,75,7.35,5.57,3.50,2.80,2.40,1.67,2.85,6.50,13.00,2.33,1.52,Estadio Eva Perón de Junín
1777163400,Apr 26 2026 - 12:30am,complete,N/A,River Plate,Aldosivi,Nicolás Ramírez,16,1.86,0.50,1.80,0.50,3,1,4,1,1,0,"39,83,90'6","72",8,1,2,0,3,0,0,2,2,1,24,5,6,2,18,3,12,16,72,28,1.75,1.26,2.46,0.65,1.72,29,57,18,11,4,22,72,18,57,9.36,6.28,1.18,4.95,13.00,1.39,2.35,4.33,9.00,3.40,1.27,Estadio Monumental Antonio Vespucio Liberti
1777226400,Apr 26 2026 - 6:00pm,complete,N/A,Independiente Rivadavia,Gimnasia Mendoza,Yael Falcón Pérez,16,2.14,1.14,2.00,1.19,5,1,6,2,1,1,"18,83,50,80,70","1",11,2,2,0,6,1,1,1,3,4,24,7,10,2,14,5,14,18,59,41,1.59,1.32,2.55,0.71,2.25,54,65,40,18,11,40,72,25,68,7.43,4.00,1.64,3.10,5.36,1.47,2.38,4.50,10.50,2.10,1.65,Estadio Juan Bautista Gargantini
1777235400,Apr 26 2026 - 8:30pm,complete,N/A,Belgrano,Gimnasia La Plata,Nazareno Arasa,16,1.64,1.43,1.80,1.61,0,1,1,1,0,1,"","41",3,6,2,1,2,0,2,1,0,2,7,6,0,2,7,4,16,9,46,54,1.33,1.34,0.72,0.92,2.15,47,61,47,18,4,18,72,43,68,7.92,5.42,2.02,3.15,4.50,1.52,2.38,4.60,10.00,2.10,1.63,Estadio Julio César Villagra
1777235400,Apr 26 2026 - 8:30pm,complete,N/A,Newell's Old Boys,Instituto,N/A,16,0.93,1.21,0.94,1.31,1,1,2,0,0,0,"80","61",4,3,5,0,3,0,3,2,3,0,11,6,4,3,7,3,10,11,54,46,1.27,1.46,1.51,0.98,2.43,47,79,40,18,11,22,61,47,90,8.22,5.14,3.05,2.95,2.40,1.50,2.61,5.12,10.00,2.00,1.75,Estadio Marcelo Alberto Bielsa
1777244400,Apr 26 2026 - 11:00pm,complete,N/A,Atlético Tucumán,Banfield,Álvaro Carranza,16,0.71,1.00,0.88,1.13,1,1,2,0,0,0,"55","89",3,2,0,0,4,0,0,0,2,2,16,10,7,2,9,8,19,12,53,47,1.44,1.34,2.05,1.15,2.25,50,68,50,14,4,29,72,40,75,8.71,5.64,1.94,2.84,3.75,1.49,2.50,4.75,9.50,2.05,1.73,Estadio Monumental Presidente José Fierro
1777326300,Apr 27 2026 - 9:45pm,complete,N/A,Vélez Sarsfield,Unión Santa Fe,Sebastián Nicolás Martinez,16,1.86,1.36,1.65,1.33,2,2,4,3,2,1,"11,45'1","17,68",2,4,5,1,4,0,2,4,3,1,12,14,6,6,6,8,8,9,58,42,1.37,1.87,1.49,1.67,2.21,47,61,36,18,11,22,61,39,75,8.50,4.14,2.20,2.92,3.40,1.44,2.50,5.30,10.00,2.05,1.68,Estadio José Amalfitani
1777334400,Apr 28 2026 - 12:00am,complete,N/A,Huracán,Argentinos Juniors,Ariel Penel,16,1.50,1.86,1.39,1.89,1,2,3,2,1,1,"13","34,65",4,5,3,0,2,0,1,2,0,2,11,5,4,2,7,3,15,11,46,54,1.33,1.74,1.36,0.77,1.86,47,57,33,14,4,25,47,32,72,9.93,5.64,2.86,2.79,2.70,1.68,3.38,7.58,12.50,2.25,1.57,Estadio Tomás Adolfo Ducó
1777741200,May 02 2026 - 5:00pm,complete,N/A,Barracas Central,Banfield,Darío Herrera,9,1.40,1.00,1.31,1.13,1,2,3,2,1,1,"16","8,90'1",2,6,1,0,0,0,0,1,0,0,16,16,8,6,8,10,10,7,49,51,1.25,1.33,2.05,1.95,2.00,50,67,37,7,4,24,60,34,73,5.47,4.66,2.60,2.90,3.00,1.62,2.87,5.25,13.00,2.20,1.60,Estadio Claudio Chiqui Tapia
1777743000,May 02 2026 - 5:30pm,complete,N/A,Lanús,Deportivo Riestra,Sebastián Nicolás Martinez,9,1.53,0.67,1.41,0.69,0,0,0,0,0,0,"","",4,7,2,0,3,0,2,0,1,2,12,5,7,2,5,3,15,20,71,29,1.35,1.32,1.64,0.79,1.67,30,50,20,10,7,17,47,24,67,7.93,6.07,2.02,3.00,4.10,1.68,3.07,6.50,13.50,2.43,1.50,Estadio Ciudad de Lanús - Néstor Díaz Pérez
