dt,gw,status,home,away,pH,pD,pA,pO25,o1,ox,o2,o25,iH,iD,iA,hg,ag,res
2026-08-23 00:00:00,6.0,incomplete,Sarmiento,Estudiantes,0.30327847682808373,0.25078907135561396,0.4459324518163023,0.5762381508723058,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-23 00:00:00,6.0,incomplete,Talleres Córdoba,Rosario Central,0.3508040964661143,0.24497751089995273,0.40421839263393283,0.6169600975555328,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-23 00:00:00,6.0,incomplete,Huracán,Deportivo Riestra,0.46869749399957766,0.2583280343736026,0.27297447162681965,0.5280270794282474,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-23 00:00:00,6.0,incomplete,Tigre,Central Córdoba SdE,0.5542755563497515,0.2368504797361344,0.20887396391411414,0.5575282446672132,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-23 00:00:00,6.0,incomplete,Barracas Central,Platense,0.4098938847779612,0.25733370014803414,0.3327724150740048,0.5583337017554719,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-23 00:00:00,6.0,incomplete,Gimnasia La Plata,Gimnasia Mendoza,0.44416495337870787,0.26311699818522616,0.2927180484360659,0.5195421036536828,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-23 00:00:00,6.0,incomplete,Newell's Old Boys,Banfield,0.38026888245744506,0.26187033818184446,0.3578607793607105,0.5426622559610731,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-23 00:00:00,6.0,incomplete,Atlético Tucumán,Instituto,0.3789514328030652,0.2474885209282489,0.37356004626868594,0.6076030489387969,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-23 00:00:00,6.0,incomplete,Racing Club,Boca Juniors,0.3578984400351206,0.24844858310935244,0.393652976855527,0.6022002678581524,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-23 00:00:00,6.0,incomplete,Aldosivi,Unión Santa Fe,0.23061946487949322,0.21972634703417762,0.5496541880863292,0.6567588022944997,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-23 00:00:00,6.0,incomplete,Independiente,Independiente Rivadavia,0.35427738521089236,0.23681560142387617,0.4089070133652315,0.6550361674641886,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-23 00:00:00,6.0,incomplete,Estudiantes Río Cuarto,San Lorenzo,0.326470419672207,0.2689148882788168,0.40461469204897604,0.5080984004672735,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Huracán,Estudiantes Río Cuarto,0.515125426428255,0.24902866410498628,0.2358459094667588,0.5367152559773269,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Atlético Tucumán,Belgrano,0.37719056280894897,0.2542009872631811,0.36860844992786984,0.5770025999722035,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Unión Santa Fe,Sarmiento,0.5889484537305003,0.21082429519368015,0.20022725107581943,0.6584528344376848,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Banfield,River Plate,0.28334458814401686,0.2263694145988031,0.4902859972571799,0.6732428014876297,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Estudiantes,Newell's Old Boys,0.5502972964562,0.22815550286009445,0.22154720068370543,0.6094237823327215,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Instituto,San Lorenzo,0.4766281137921182,0.24940290674752325,0.27396897946035853,0.5656994110641492,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Tigre,Barracas Central,0.48342655551582525,0.24174536459996737,0.27482807988420754,0.5991279413475499,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Defensa y Justicia,Platense,0.3870114636249622,0.2613673918825912,0.3516211444924465,0.5442681150192891,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Rosario Central,Gimnasia La Plata,0.5135679145179636,0.2346841317613426,0.2517479537206939,0.6117439544621363,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Argentinos Juniors,Aldosivi,0.6476468638770752,0.19464747261343174,0.15770566350949333,0.6601624524791386,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Talleres Córdoba,Central Córdoba SdE,0.5124278956034055,0.25658103628992385,0.2309910681066705,0.5022241057684755,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Deportivo Riestra,Vélez Sarsfield,0.30291720536156286,0.25224557387103147,0.44483722076740567,0.5697986442886438,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Boca Juniors,Lanús,0.48804964037238996,0.23931095828093465,0.27263940134667547,0.6082066769775847,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Independiente,Gimnasia Mendoza,0.48729541221496747,0.24693800708073532,0.26576658070429726,0.5703977433886797,0.0,0.0,0.0,0.0,,,,0,0,D
2026-08-30 00:00:00,7.0,incomplete,Independiente Rivadavia,Racing Club,0.5392506094923382,0.22379438579040314,0.23695500471725872,0.6454405472525755,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,Vélez Sarsfield,Estudiantes,0.39765304978527716,0.2414872176094716,0.3608597326052514,0.6343918604206737,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,Rosario Central,Newell's Old Boys,0.5622206558611754,0.22330111306850509,0.2144782310703195,0.6221135509009236,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,River Plate,Independiente Rivadavia,0.47422745004046596,0.21658670502007926,0.3091858449394548,0.732791162903919,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,Aldosivi,Banfield,0.3306767036149289,0.262468803380291,0.4068544930047801,0.5358878297219463,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,Gimnasia La Plata,Tigre,0.3776930907300838,0.25171276479070004,0.3705941444792161,0.5882717766450861,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,Platense,Deportivo Riestra,0.4794315438120608,0.25001516836887344,0.27055328781906574,0.5608105460736703,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,Estudiantes Río Cuarto,Sarmiento,0.33842693713951494,0.27033487584660504,0.39123818701387997,0.5047177603101962,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,Belgrano,Huracán,0.4555312621466245,0.2561784277768848,0.2882903100764907,0.5458541313911477,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,Racing Club,Atlético Tucumán,0.4378929836760715,0.2502063892070117,0.3119006271169168,0.5824962114522529,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,San Lorenzo,Talleres Córdoba,0.371623597743493,0.2655842677053019,0.36279213455120507,0.5269341532605976,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,Gimnasia Mendoza,Boca Juniors,0.31958370087028537,0.2523225078309816,0.42809379129873304,0.5761678144967664,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,Central Córdoba SdE,Independiente,0.2897549170825052,0.2632765995903952,0.4469684833270997,0.5174436536806108,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,Barracas Central,Argentinos Juniors,0.2972749642387336,0.23826102312900757,0.4644640126322589,0.6282790382863054,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,Unión Santa Fe,Instituto,0.5240796175528523,0.21565625034633631,0.26026413210081134,0.7040251911418954,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-06 00:00:00,8.0,incomplete,Lanús,Defensa y Justicia,0.4552157536893378,0.2584147825431222,0.28636946376754013,0.5355392990469968,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Banfield,Barracas Central,0.4198992453713391,0.25917696470606366,0.32092378992259724,0.547126997189085,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Atlético Tucumán,River Plate,0.2805496764493747,0.22229214348410492,0.49715818006652046,0.6897674862417902,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Tigre,Rosario Central,0.386391126030003,0.23541351810176367,0.3781953558682334,0.6639326345415315,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Argentinos Juniors,Gimnasia La Plata,0.5474267343497595,0.2233176267359435,0.22925563891429698,0.6393134520780454,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Boca Juniors,Central Córdoba SdE,0.5769811566915984,0.23128808572746531,0.19173075758093652,0.5580753263138917,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Talleres Córdoba,Unión Santa Fe,0.3334385378976812,0.2334484516524637,0.4331130104498551,0.6655012664405501,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Deportivo Riestra,Lanús,0.3397398628194255,0.2623753071182785,0.3978848300622961,0.5382002349992814,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Instituto,Estudiantes Río Cuarto,0.5707172791093018,0.22605529712014188,0.20322742377055647,0.5957793358892367,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Sarmiento,Belgrano,0.3445201786177491,0.2657601366658572,0.3897196847163939,0.5246467960028318,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Huracán,Racing Club,0.3985911484182518,0.2612113099888523,0.34019754159289584,0.5432517065531683,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Newell's Old Boys,Vélez Sarsfield,0.32653793868323816,0.2542251952106826,0.41923686610607924,0.570123880694645,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Independiente Rivadavia,Aldosivi,0.637828385863697,0.19972245168850367,0.16244916244779922,0.6463750793452979,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Defensa y Justicia,Gimnasia Mendoza,0.406141546225049,0.2693880961454965,0.3244703576294544,0.5056743027949664,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Independiente,San Lorenzo,0.4805152986851416,0.24918902062837292,0.2702956806864856,0.5641113539057111,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-13 00:00:00,9.0,incomplete,Estudiantes,Platense,0.5182616731769858,0.22981349201151782,0.25192483481149636,0.6332742917983705,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,Lanús,Estudiantes,0.3514479104312449,0.24732259663294565,0.4012294929358095,0.6064236044378094,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,Unión Santa Fe,Independiente,0.518849293321374,0.217006017944931,0.26414468873369507,0.7011937208777952,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,River Plate,Huracán,0.5909897643959606,0.20779505404854284,0.20121518155549656,0.673429335496083,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,Gimnasia Mendoza,Deportivo Riestra,0.44603063166016094,0.263422669852085,0.29054669848775394,0.5172456289021219,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,San Lorenzo,Boca Juniors,0.3243506582629416,0.2540173637939848,0.4216319779430735,0.5703644060127552,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,Rosario Central,Argentinos Juniors,0.40703536183620287,0.22845974211077513,0.36450489605302216,0.6955070187236911,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,Central Córdoba SdE,Defensa y Justicia,0.3467770019181325,0.2825273213275384,0.3706956767543291,0.45715869436697953,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,Platense,Newell's Old Boys,0.4538222482522012,0.2534301110138343,0.29274764073396464,0.5597729934789553,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,Barracas Central,Independiente Rivadavia,0.3026841287253251,0.24170018348287087,0.45561568779180406,0.6157811075014312,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,Vélez Sarsfield,Tigre,0.43356630366604,0.23942601622816076,0.32700768010579934,0.6361206076653949,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,Aldosivi,Atlético Tucumán,0.33521092508368455,0.25885002539217566,0.40593904952413973,0.5523672221982296,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,Belgrano,Estudiantes Río Cuarto,0.5611224769450895,0.2339355953521528,0.20494192770275765,0.5647202153607539,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,Gimnasia La Plata,Banfield,0.425495068473028,0.2592288513598931,0.315276080167079,0.545031061430844,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,Instituto,Talleres Córdoba,0.4387363606865008,0.24826489357517512,0.31299874573832415,0.5914334246645822,0.0,0.0,0.0,0.0,,,,0,0,D
2026-09-20 00:00:00,10.0,incomplete,Racing Club,Sarmiento,0.4573575432762256,0.2587146001084116,0.2839278566153629,0.5329626566730625,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Deportivo Riestra,Central Córdoba SdE,0.4265901503151583,0.2765676671997305,0.296842182485111,0.4684423813429409,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Atlético Tucumán,Barracas Central,0.4190731116588353,0.2556484897630821,0.32527839857808266,0.5635792445144527,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Argentinos Juniors,Tigre,0.5141133876013709,0.21894131053359153,0.2669453018650376,0.6947309238541841,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Vélez Sarsfield,Platense,0.48335294921935257,0.23987266882293973,0.2767743819577078,0.6086300133389623,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Independiente Rivadavia,Gimnasia La Plata,0.5378718347379257,0.22758996770563203,0.23453819755644228,0.6261760006973245,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Estudiantes,Gimnasia Mendoza,0.5364873576691129,0.23292236570980215,0.23059027662108508,0.5988414188784974,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Estudiantes Río Cuarto,Racing Club,0.3004620093650639,0.25805617991028806,0.44148181072464787,0.5440300333561361,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Boca Juniors,Unión Santa Fe,0.3944085228294765,0.2269434498482515,0.37864802732227193,0.7038917262731474,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Huracán,Aldosivi,0.4937899502543734,0.25471364114774414,0.2514964085978823,0.5273183576028417,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Banfield,Rosario Central,0.3274888389297688,0.24286279186090268,0.4296483692093286,0.620754899521379,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Newell's Old Boys,Lanús,0.364015706931375,0.2625264890477548,0.37345780402087037,0.5401288760405597,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Independiente,Instituto,0.43008347838986477,0.24326551995592113,0.326651001654214,0.6186682139172277,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Sarmiento,River Plate,0.2540597415791054,0.2280127694835689,0.5179274889373258,0.6431527270622008,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Talleres Córdoba,Belgrano,0.4018922437385229,0.2576713970823636,0.3404363591791135,0.5585548633283244,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-04 00:00:00,11.0,incomplete,Defensa y Justicia,San Lorenzo,0.4000421651000657,0.271031924449158,0.32892591045077646,0.5000596777521853,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,Barracas Central,Huracán,0.4093676058757062,0.2644392669424471,0.3261931271818467,0.5264961496505189,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,Talleres Córdoba,Independiente,0.3997846391579705,0.2516142997077923,0.3486010611342372,0.5866797939936352,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,Unión Santa Fe,Defensa y Justicia,0.5845594747376712,0.21121578902483104,0.2042247362374977,0.6622555247280282,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,Aldosivi,Sarmiento,0.35617062712701214,0.27218631348912947,0.37164305938385833,0.498980690840484,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,Rosario Central,Independiente Rivadavia,0.412626737556709,0.23058420419012776,0.3567890582531633,0.6844171690369811,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,Instituto,Boca Juniors,0.3879284270837275,0.2425896866498695,0.36948188626640277,0.6300481182858446,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,Lanús,Vélez Sarsfield,0.3780972851225881,0.25216633701091307,0.3697363778664986,0.5861981185166638,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,Gimnasia Mendoza,Newell's Old Boys,0.42141438104161405,0.26572692407103776,0.3128586948873482,0.5171630377341455,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,Tigre,Banfield,0.4815899310057501,0.23866777888962137,0.27974229010462853,0.6159146518857462,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,Racing Club,Belgrano,0.39227011026772934,0.25756494156782406,0.3501649481644466,0.5606134094139202,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,River Plate,Estudiantes Río Cuarto,0.6979578430635658,0.17181292871144982,0.13022922822498445,0.7054349330506511,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,Central Córdoba SdE,Estudiantes,0.2546802964888298,0.25127292718410743,0.49404677632706284,0.5438502924052907,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,Platense,Argentinos Juniors,0.30511020733709115,0.23285897550876894,0.46203081715413985,0.6566494727697247,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,San Lorenzo,Deportivo Riestra,0.4504923485624288,0.26393724752191616,0.28557040391565497,0.5126422514167859,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-11 00:00:00,12.0,incomplete,Gimnasia La Plata,Atlético Tucumán,0.4315786168130208,0.2550713662335246,0.3133500169534546,0.5620271653538065,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Racing Club,Independiente,0.38995814453824834,0.25142768345843797,0.3586141720033138,0.5888277752309916,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Estudiantes,San Lorenzo,0.5294611200813543,0.23552925741585534,0.23500962250279056,0.5922270748426184,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Newell's Old Boys,Central Córdoba SdE,0.4513590520133733,0.27252087530124863,0.27612007268537814,0.4740953797675792,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Defensa y Justicia,Instituto,0.3515006994433729,0.2576431398832943,0.39085616067333284,0.5604432375763508,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Independiente Rivadavia,Tigre,0.5046387695321559,0.2226588747749105,0.2727023556929337,0.6824241983055885,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Vélez Sarsfield,Gimnasia Mendoza,0.5020028866905386,0.24413292157585043,0.25386419173361097,0.5729649223321316,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Huracán,Gimnasia La Plata,0.39865968786385614,0.2657185865010686,0.3356217256350752,0.5233159387805549,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Deportivo Riestra,Unión Santa Fe,0.2529562007365637,0.22478950390796823,0.5222542953554681,0.6565168375529413,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Boca Juniors,Talleres Córdoba,0.4802815454488271,0.24058862854847574,0.279129826002697,0.6070771526693384,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Estudiantes Río Cuarto,Aldosivi,0.390610549044917,0.2685124163647242,0.34087703459035856,0.5126148871368166,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Belgrano,River Plate,0.3209549198437343,0.23226936796445918,0.4467757121918063,0.6664588975175305,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Atlético Tucumán,Rosario Central,0.32528894460765806,0.23897472321982335,0.43573633217251845,0.6375716644083532,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Banfield,Argentinos Juniors,0.30268097919023873,0.235149289808556,0.46216973100120523,0.6450771907587061,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Sarmiento,Barracas Central,0.3838820521917027,0.26944319671688827,0.3466747510914091,0.5095403641285017,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-18 00:00:00,13.0,incomplete,Platense,Lanús,0.404267739473676,0.2543922482738152,0.3413400122525087,0.5730596713485684,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,Rosario Central,Huracán,0.5276243746245419,0.23169821633804902,0.24067740903740903,0.6144335855744492,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,San Lorenzo,Newell's Old Boys,0.42593037019698704,0.2664495555051594,0.3076200742978537,0.5123532666824747,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,Central Córdoba SdE,Vélez Sarsfield,0.2777590846693459,0.26118881723169696,0.4610520980989572,0.5193623907830193,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,Banfield,Lanús,0.4006378443371809,0.2571986277139522,0.34216352794886684,0.5609384253220766,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,Aldosivi,Belgrano,0.29566413530721425,0.2592371218834119,0.44509874280937384,0.5368797297418754,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,Gimnasia Mendoza,Platense,0.389958136835276,0.2606691911774035,0.3493726719873204,0.5470134309995741,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,Argentinos Juniors,Independiente Rivadavia,0.4457515419315412,0.22421665464504756,0.33003180342341126,0.706821175647384,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,Barracas Central,Estudiantes Río Cuarto,0.5130837534958002,0.24900845627115656,0.2379077902330434,0.5387189862798902,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,Tigre,Atlético Tucumán,0.4883987615355338,0.2344116550460482,0.2771895834184181,0.6330009403679269,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,Gimnasia La Plata,Sarmiento,0.4506167849900916,0.2639416602814995,0.2854415547284088,0.5125570550529703,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,River Plate,Racing Club,0.5783526137067578,0.2080990383515232,0.21354834794171892,0.6886046987803253,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,Instituto,Deportivo Riestra,0.5228174712279652,0.2382936519880138,0.2388888767840211,0.5842680003356783,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,Talleres Córdoba,Defensa y Justicia,0.4625682820803468,0.2573116293232484,0.2801200885964048,0.5365487097199505,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,Unión Santa Fe,Estudiantes,0.4733265582223068,0.22039760092193675,0.3062758408557565,0.7139487391129671,0.0,0.0,0.0,0.0,,,,0,0,D
2026-10-25 00:00:00,14.0,incomplete,Independiente,Boca Juniors,0.39204467000527216,0.24298881341441916,0.3649665165803087,0.6278784170864191,0.0,0.0,0.0,0.0,,,,0,0,D
2026-11-01 00:00:00,15.0,incomplete,Defensa y Justicia,Independiente,0.347270513876381,0.257995031174584,0.3947344549490348,0.5583252148799647,0.0,0.0,0.0,0.0,,,,0,0,D
2026-11-01 00:00:00,15.0,incomplete,Estudiantes,Instituto,0.4795832082089113,0.23362792717797926,0.2867888646131094,0.6428411332899229,0.0,0.0,0.0,0.0,,,,0,0,D
2026-11-01 00:00:00,15.0,incomplete,Deportivo Riestra,Talleres Córdoba,0.33296960855831487,0.2619610006378688,0.4050693908038162,0.5385720779827627,0.0,0.0,0.0,0.0,,,,0,0,D
2026-11-01 00:00:00,15.0,incomplete,Huracán,Tigre,0.36454742486728364,0.25164351620354514,0.3838090589291713,0.5883320718985712,0.0,0.0,0.0,0.0,,,,0,0,D
2026-11-01 00:00:00,15.0,incomplete,Lanús,Gimnasia Mendoza,0.4530404275975395,0.2581683580654723,0.2887912143369881,0.5378529224639524,0.0,0.0,0.0,0.0,,,,0,0,D
2026-11-01 00:00:00,15.0,incomplete,Boca Juniors,River Plate,0.3645360779739324,0.22661559398946152,0.40884832803660603,0.7041410413789156,0.0,0.0,0.0,0.0,,,,0,0,D
2026-11-01 00:00:00,15.0,incomplete,Independiente Rivadavia,Banfield,0.5542790982448925,0.22026384912713,0.22545705262797744,0.6485700383825742,0.0,0.0,0.0,0.0,,,,0,0,D
2026-11-01 00:00:00,15.0,incomplete,Racing Club,Aldosivi,0.5146472709045483,0.24632918703960277,0.2390235420558489,0.5507218824817843,0.0,0.0,0.0,0.0,,,,0,0,D
2026-11-01 00:00:00,15.0,incomplete,Belgrano,Barracas Central,0.45866104654159223,0.25519467963257647,0.28614427382583135,0.5487854662065728,0.0,0.0,0.0,0.0,,,,0,0,D
